county,date,unemployment_rate,sahm_value
Blount County,2018-08-01T00:00:00.000Z,3.7,0.5666666666666664
Blount County,2018-09-01T00:00:00.000Z,3.3,0.3333333333333335
Blount County,2018-10-01T00:00:00.000Z,3.3,0.2333333333333334
Blount County,2018-11-01T00:00:00.000Z,3,0
Blount County,2018-12-01T00:00:00.000Z,3.1,0
Blount County,2019-01-01T00:00:00.000Z,3.8,0.16666666666666696
Blount County,2019-02-01T00:00:00.000Z,3.3,0.26666666666666705
Blount County,2019-03-01T00:00:00.000Z,3.1,0.26666666666666705
Blount County,2019-04-01T00:00:00.000Z,2.4,0
Blount County,2019-05-01T00:00:00.000Z,2.3,0
Blount County,2019-06-01T00:00:00.000Z,2.9,0
Blount County,2019-07-01T00:00:00.000Z,2.8,0.13333333333333375
Blount County,2019-08-01T00:00:00.000Z,2.8,0.30000000000000027
Blount County,2019-09-01T00:00:00.000Z,2.5,0.16666666666666696
Blount County,2019-10-01T00:00:00.000Z,2.4,0.033333333333333215
Blount County,2019-11-01T00:00:00.000Z,2.4,0
Blount County,2019-12-01T00:00:00.000Z,2.5,0
Blount County,2020-01-01T00:00:00.000Z,3.2,0.26666666666666616
Blount County,2020-02-01T00:00:00.000Z,2.9,0.4333333333333331
Blount County,2020-03-01T00:00:00.000Z,3.3,0.6999999999999997
Blount County,2020-04-01T00:00:00.000Z,9.1,2.666666666666666
Blount County,2020-05-01T00:00:00.000Z,7,4.033333333333332
Blount County,2020-06-01T00:00:00.000Z,6.2,4.999999999999998
Blount County,2020-07-01T00:00:00.000Z,5.2,3.6999999999999984
Blount County,2020-08-01T00:00:00.000Z,3.9,2.666666666666665
Blount County,2020-09-01T00:00:00.000Z,3.6,1.799999999999998
Blount County,2020-10-01T00:00:00.000Z,2.9,1.0333333333333314
Blount County,2020-11-01T00:00:00.000Z,2.8,0.6666666666666647
Blount County,2020-12-01T00:00:00.000Z,2.6,0.3333333333333317
Blount County,2021-01-01T00:00:00.000Z,2.9,0.06666666666666554
Blount County,2021-02-01T00:00:00.000Z,2.7,0
