county,series_id,accuracy,recession_lead_time,committee_lead_time,last_sahm_value,current_unemployment_rate
Unicoi County,TNUNIC1URN,14,1,121,0.9000000000000008,5.2
Union County,TNUNIO3URN,11,0,100,0.8666666666666667,4.7
Van Buren County,TNVANB5URN,13,3,77,0.666666666666667,4.1
Warren County,TNWARR7URN,9,-3,77,1.066666666666666,5.2
Washington County,TNWASH0URN,15,-1,62,0.9333333333333327,4.3
Wayne County,TNWAYN1URN,15,8,107,0.733333333333333,4.3
Weakley County,TNWEURN,6,-4,62,2.333333333333334,8.5
White County,TNWHIT5URN,12,-3,77,0.8666666666666671,5.3
Williamson County,TNWILL0URN,14,-11,80,0.7666666666666662,3.6
Wilson County,TNWILS0URN,15,-3,89,0.6333333333333329,3.6
Anderson County,TXANDE1URN,17,-10,102,0.26666666666666705,4.4
Andrews County,TXANDR3URN,20,-12,122,0.2999999999999994,3.3
Angelina County,TXANGE5URN,19,-9,102,0.30000000000000027,4.4
Aransas County,TXARAN7URN,22,-12,102,0.36666666666666714,4.9
Archer County,TXARCH9URN,15,-13,121,0.10000000000000009,3.6
Armstrong County,TXARMS1URN,8,-3,115,0.46666666666666723,3.2
Atascosa County,TXATAS3URN,21,-8,102,0.2333333333333334,4.3
Austin County,TXAUST5URN,17,-4,143,0.20000000000000018,3.9
Bailey County,TXBAIL7URN,13,-6,102,0.6333333333333333,4.6
Bandera County,TXBAND9URN,16,-8,112,0.16666666666666652,3.8
Bastrop County,TXBAST1URN,19,-2,141,0.3333333333333335,4
Baylor County,TXBAYL3URN,11,-1,82,0.033333333333333215,2.9
Bee County,TXBEEC5URN,25,-9,136,0.20000000000000107,4.9
Bell County,TXBELL7URN,20,-4,102,0.2333333333333325,4.7
Bexar County,TXBEXA9URN,25,-9,121,0.16666666666666652,4
Blanco County,TXBLAN1URN,18,-3,92,0.19999999999999973,3.5
Borden County,TXBORD3URN,14,-8,102,0.06666666666666732,2.6
Bosque County,TXBOSQ5URN,14,-9,102,0.16666666666666696,3.9
Bowie County,TXBOWI7URN,25,-15,121,0.20000000000000018,4.2
Brazoria County,TXBRAZ0URN,22,-1,163,0.3333333333333339,4.7
Brazos County,TXBRAZ3URN,14,-1,153,0.4333333333333327,3.8
Brewster County,TXBREW3URN,16,-1,153,0.36666666666666714,3.3
Briscoe County,TXBRIS5URN,17,0,113,0.19999999999999973,3.3
Brooks County,TXBROO7URN,19,-6,121,0.40000000000000124,4.7
Brown County,TXBROW9URN,14,-12,121,0.600000000000001,4.6
Burleson County,TXBURL1URN,21,-4,129,0.19999999999999973,3.5
Burnet County,TXBURN3URN,22,-13,102,0.1333333333333333,3.6
Caldwell County,TXCALD5URN,17,-1,112,0.26666666666666616,3.9
Calhoun County,TXCALH7URN,22,1,122,0.5666666666666655,3.7
Callahan County,TXCALL9URN,18,-3,102,0.20000000000000018,3.6
Cameron County,TXCAME2URN,16,1,122,2.2333333333333343,7.3
Camp County,TXCAMP3URN,19,-5,114,0.30000000000000027,4.6
Carson County,TXCARS5URN,19,-11,102,0.13333333333333375,2.9
Cass County,TXCASS7URN,19,-9,102,0.13333333333333375,4.9
Castro County,TXCAST9URN,20,6,92,0.20000000000000018,2.9
Chambers County,TXCHAM1URN,22,-3,137,0.33333333333333304,4.9
Cherokee County,TXCHER3URN,29,2,121,0.3333333333333335,4.6
Childress County,TXCHIL5URN,27,-12,136,0.30000000000000027,2.8
Clay County,TXCLAY7URN,13,-9,98,0.16666666666666652,3.8
Cochran County,TXCOCH9URN,21,-2,112,0.2999999999999994,4.1
Coke County,TXCOKE1URN,16,4,131,0.06666666666666643,2.4
Coleman County,TXCOLE3URN,24,-20,113,0.16666666666666652,3.6
Collin County,TXCOLL5URN,29,-20,137,0.16666666666666696,3.9
Collingsworth County,TXCOLL7URN,19,9,145,0.2666666666666666,3.3
Colorado County,TXCOLO9URN,25,-4,102,0.06666666666666732,3.7
Comal County,TXCOMA1URN,21,-16,129,0.20000000000000018,3.7
Comanche County,TXCOMA3URN,15,-9,102,0.2333333333333334,3.3
Concho County,TXCONC5URN,17,-7,98,0.19999999999999973,3.3
Cooke County,TXCOOK7URN,18,7,92,0.5000000000000004,4.2
Coryell County,TXCORY0URN,17,1,126,0.2666666666666675,4.8
Cottle County,TXCOTT1URN,17,5,138,0.10000000000000009,2.4
Crane County,TXCRAN3URN,19,4,172,0.16666666666666696,2.6
Crockett County,TXCROC5URN,14,-15,98,0.33333333333333215,3.4
Crosby County,TXCROS7URN,15,0,77,0.2333333333333325,4.6
Culberson County,TXCULB9URN,17,-17,106,1.1666666666666656,3.7
Dallam County,TXDALL1URN,10,-4,92,0.4333333333333331,3.1
Dallas County,TXDALL3URN,20,-12,102,0.16666666666666652,4.1
Dawson County,TXDAWS5URN,16,-6,122,0.3666666666666667,4.5
Deaf Smith County,TXDEAF7URN,16,-14,102,0.36666666666666714,3.6
Delta County,TXDELT9URN,15,-9,83,0.26666666666666616,4.2
Denton County,TXDENT2URN,22,-15,137,0.16666666666666652,3.8
DeWitt County,TXDEWI3URN,25,-9,121,0.36666666666666625,4.9
Dickens County,TXDICK5URN,15,2,77,0.16666666666666696,4.1
Dimmit County,TXDIMM7URN,16,-7,119,0.8666666666666654,7.4
Donley County,TXDONL9URN,11,-6,126,0.6000000000000005,4.6
Duval County,TXDUVA1URN,27,-4,137,0.2999999999999998,5
Eastland County,TXEAST3URN,21,-12,121,0.5666666666666664,5.8
Ector County,TXECTO5URN,30,-3,144,0.26666666666666705,3.8
Edwards County,TXEDWA7URN,18,1,106,0.10000000000000009,3.2
El Paso County,TXELPA0URN,14,-8,102,0.30000000000000027,4.5
Ellis County,TXELLI0URN,26,-5,112,0.16666666666666652,3.9
Erath County,TXERAT3URN,13,0,163,0.5666666666666664,4.2
Falls County,TXFALL5URN,14,-3,102,0.19999999999999973,4.1
Fannin County,TXFANN7URN,24,-4,102,0.2999999999999994,4
Fayette County,TXFAYE9URN,12,-5,123,0.1333333333333333,3.8
Fisher County,TXFISH1URN,16,-7,91,0.20000000000000018,2.9
Floyd County,TXFLOY3URN,13,1,112,0.19999999999999973,4
Foard County,TXFOAR5URN,17,7,123,0.10000000000000053,3
Fort Bend County,TXFORT5URN,16,-13,143,0.16666666666666696,4.3
Franklin County,TXFRAN9URN,19,-9,106,0.26666666666666616,3.5
Freestone County,TXFREE1URN,25,-8,121,0.2333333333333334,4.7
Frio County,TXFRIO3URN,22,-3,129,0.966666666666665,6.1
Gaines County,TXGAIN5URN,13,-5,126,0.3666666666666667,3.6
Galveston County,TXGALV7URN,22,-6,121,0.2333333333333334,4.4
Garza County,TXGARZ9URN,19,0,122,0.8666666666666671,4
Gillespie County,TXGILL1URN,17,-12,98,0.19999999999999973,3.2
Glasscock County,TXGLAS3URN,17,1,105,0.19999999999999973,2.8
Goliad County,TXGOLI5URN,19,-9,122,0.46666666666666634,4.7
Gonzales County,TXGONZ7URN,17,-5,129,0.2666666666666666,3.8
Gray County,TXGRAY9URN,16,-14,83,0.19999999999999973,3.9
Grayson County,TXGRAY0URN,38,-5,102,0.19999999999999973,3.9
Gregg County,TXGREG3URN,29,-7,114,0.20000000000000018,4.6
Grimes County,TXGRIM5URN,15,0,126,0.5333333333333341,4.9
Guadalupe County,TXGUAD7URN,26,-20,129,0.2333333333333334,3.9
Hale County,TXHALE9URN,15,-2,102,0.833333333333333,4.9
Hall County,TXHALL1URN,18,-8,124,0.2333333333333334,4.4
Hamilton County,TXHAMI3URN,4,0,62,0.2333333333333334,4.2
Hansford County,TXHANS5URN,14,-13,114,0.3333333333333335,3.6
Hardeman County,TXHARD7URN,14,8,95,0.2666666666666666,3.2
Hardin County,TXHARD9URN,20,-1,164,0.16666666666666607,4.4
Harris County,TXHARR1URN,22,-18,121,0.20000000000000018,4.5
Harrison County,TXHARR0URN,22,-4,121,0.20000000000000018,4.9
Hartley County,TXHART5URN,12,-7,101,0.3333333333333326,3.3
Haskell County,TXHASK7URN,13,-3,77,0.2333333333333334,4
Hays County,TXHAYS9URN,13,-7,126,0.16666666666666652,3.5
Hemphill County,TXHEMP1URN,14,-7,111,0.3333333333333339,5
Henderson County,TXHEND3URN,18,-12,121,0.33333333333333304,4.8
Hidalgo County,TXHIDA5URN,16,0,137,0.7666666666666666,6.7
Hill County,TXHILL7URN,20,-2,102,0.16666666666666696,3.8
Hockley County,TXHOCK9URN,27,-7,143,0.3999999999999999,4.1
Hood County,TXHOOD1URN,20,-9,102,0.10000000000000009,4
Hopkins County,TXHOPK3URN,18,-3,92,0.2333333333333334,3.4
Houston County,TXHOUS5URN,24,-5,136,0.40000000000000036,4.6
Howard County,TXHOWA7URN,17,-15,133,0.33333333333333304,3.7
Hudspeth County,TXHUDS9URN,14,-12,143,0.5000000000000009,4.4
Hunt County,TXHUNT0URN,29,-7,121,0.16666666666666652,4.2
Hutchinson County,TXHUTC3URN,20,-6,121,0.40000000000000036,4.5
Irion County,TXIRIO5URN,17,-6,129,0.20000000000000018,3.1
Jack County,TXJACK7URN,16,-14,149,0.16666666666666696,5.2
Jackson County,TXJACK9URN,20,-6,129,0.2333333333333334,4.3
Jasper County,TXJASP1URN,25,0,122,0.33333333333333215,6.2
Jeff Davis County,TXJEFF3URN,8,-11,104,0.26666666666666705,4.3
Jefferson County,TXJEFF5URN,13,12,159,0.33333333333333304,5.8
Jim Hogg County,TXJIMH7URN,16,0,126,0.6999999999999993,5.4
Jim Wells County,TXJIMW9URN,28,-7,137,0.4333333333333327,5.4
Johnson County,TXJOHN4URN,16,-10,102,0.2333333333333334,3.8
Jones County,TXJONE3URN,22,-22,121,0.43333333333333357,4
Karnes County,TXKARN5URN,22,-8,114,0.23333333333333384,4.2
Kaufman County,TXKAUF7URN,26,-8,129,0.16666666666666652,4.2
Kendall County,TXKEND9URN,25,-21,143,0.23333333333333384,3.5
Kenedy County,TXKENE1URN,16,1,178,1.1333333333333329,7.9
Kent County,TXKENT3URN,13,7,55,1.0666666666666673,4.6
Kerr County,TXKERR5URN,24,-20,121,0.16666666666666652,3.4
Kimble County,TXKIMB7URN,18,-4,114,0.20000000000000018,3.6
King County,TXKING9URN,9,-1,69,0.4333333333333331,2.9
Kinney County,TXKINN1URN,14,2,107,0.19999999999999973,4.1
Kleberg County,TXKLEB3URN,18,-4,143,0.49999999999999956,4.8
Knox County,TXKNOX5URN,24,-6,102,0.3666666666666658,3.7
La Salle County,TXLASA3URN,25,-7,119,0.3000000000000007,4.4
Lamar County,TXLAMA7URN,28,-15,112,0.10000000000000053,4
Lamb County,TXLAMB9URN,17,-4,77,0.23333333333333295,3.9
Lampasas County,TXLAMP1URN,17,-9,143,0.23333333333333295,4.3
Lavaca County,TXLAVA5URN,20,-1,106,0.10000000000000053,3.1
Lee County,TXLEEC7URN,21,-2,102,0.26666666666666616,3.6
Leon County,TXLEON9URN,21,-4,129,0.2999999999999998,4
Liberty County,TXLIBE1URN,19,-3,136,0.4666666666666668,5.7
Limestone County,TXLIME3URN,24,-9,114,0.2666666666666657,4.4
Lipscomb County,TXLIPS5URN,15,-3,84,0.20000000000000018,3.3
Live Oak County,TXLIVE7URN,20,-17,121,0.13333333333333286,4.7
Llano County,TXLLAN9URN,17,-10,106,0.16666666666666696,3.9
Loving County,TXLOVI1URN,10,7,215,0,0.4
Lubbock County,TXLUBB3URN,18,-3,114,0.39999999999999947,3.8
Lynn County,TXLYNN5URN,15,-7,112,0.2999999999999998,3.7
Madison County,TXMADI3URN,13,0,126,0.7333333333333325,5.3
Marion County,TXMARI5URN,23,1,133,0.06666666666666643,5.5
Martin County,TXMART7URN,17,-16,135,0.4333333333333331,3.4
Mason County,TXMASO9URN,18,-1,106,0.1333333333333333,3.5
Matagorda County,TXMATA1URN,13,2,135,0.5333333333333341,6.1
Maverick County,TXMAVE3URN,15,7,123,2.8999999999999986,9.4
McCulloch County,TXMCCU7URN,5,-10,153,0.36666666666666714,4.5
McLennan County,TXMCLE9URN,18,-7,102,0.33333333333333304,4.1
McMullen County,TXMCMU1URN,14,-9,78,0.13333333333333286,4.6
Medina County,TXMEDI5URN,32,-8,121,0.16666666666666652,4.1
Menard County,TXMENA7URN,14,-3,68,0.5333333333333332,3.7
Midland County,TXMIDL9URN,12,-7,113,0.19999999999999973,3.1
Milam County,TXMILA1URN,15,-2,154,0.20000000000000018,4.4
Mills County,TXMILL3URN,13,-3,102,0.46666666666666634,3.9
Mitchell County,TXMITC5URN,19,-2,102,0.3666666666666667,3.7
Montague County,TXMONT7URN,20,-9,98,0.33333333333333304,4.5
Montgomery County,TXMONT0URN,27,-20,129,0.19999999999999973,4.1
Moore County,TXMOOR1URN,18,-15,121,0.20000000000000018,2.9
Morris County,TXMORR3URN,30,-5,113,0.16666666666666696,5
Motley County,TXMOTL5URN,19,-5,112,0.666666666666667,4
Nacogdoches County,TXNACO7URN,11,1,126,0.600000000000001,4.8
Navarro County,TXNAVA9URN,17,0,132,0.33333333333333126,4.7
Newton County,TXNEWT1URN,16,9,107,0.43333333333333357,6.4
Nolan County,TXNOLA3URN,20,-14,123,0.20000000000000062,3.8
Nueces County,TXNUEC5URN,24,-9,121,0.23333333333333428,4.3
Ochiltree County,TXOCHI7URN,17,-5,153,0.19999999999999973,3.3
Oldham County,TXOLDH9URN,14,-3,112,0,2.9
Orange County,TXORAN5URN,16,3,121,0.2333333333333334,4.6
Palo Pinto County,TXPALO3URN,28,-17,121,0.16666666666666696,4
Panola County,TXPANO5URN,16,0,112,0.33333333333333304,5.3
Parker County,TXPARK7URN,24,-14,102,0.16666666666666652,3.5
Parmer County,TXPARM9URN,15,-9,102,0.36666666666666536,3
Pecos County,TXPECO1URN,22,1,133,0.43333333333333224,4.2
Polk County,TXPOLK3URN,19,0,122,0.29999999999999893,5
Potter County,TXPOTT5URN,21,-14,114,0.26666666666666705,3.6
Presidio County,TXPRES7URN,16,2,86,0.5666666666666664,7
Rains County,TXRAIN9URN,17,6,77,0.19999999999999973,3.8
Randall County,TXRAND1URN,15,-14,133,0.16666666666666607,3
Reagan County,TXREAG3URN,11,-3,0,0.5,4.4
Real County,TXREAL5URN,12,-6,111,0.4666666666666668,5
Red River County,TXREDR7URN,11,-3,77,0.16666666666666696,4.7
Reeves County,TXREEV9URN,22,0,132,0.10000000000000053,3.2
Refugio County,TXREFU1URN,20,-12,102,0.13333333333333286,4.6
Roberts County,TXROBE3URN,6,-3,123,0.5000000000000004,4.5
Robertson County,TXROBE5URN,16,-7,106,0.3666666666666667,4.4
Rockwall County,TXROCK7URN,24,-14,102,0.16666666666666696,3.7
Runnels County,TXRUNN9URN,23,-8,102,0.23333333333333295,3.5
Rusk County,TXRUSK1URN,17,-5,129,0.2666666666666666,4.5
Sabine County,TXSABI3URN,13,2,107,0.6333333333333329,6.6
San Augustine County,TXSANA5URN,13,-5,76,0.6333333333333329,5.6
San Jacinto County,TXSANJ7URN,23,-2,144,0.29999999999999893,5.2
San Patricio County,TXSANP5URN,15,-9,144,0.4333333333333327,5.2
San Saba County,TXSANS1URN,15,4,131,0.36666666666666714,4
Schleicher County,TXSCHL3URN,9,3,55,0.2666666666666666,4.7
Scurry County,TXSCUR5URN,16,4,141,0.5333333333333341,4.2
Shackelford County,TXSHAC7URN,13,-6,92,0.1333333333333333,3.2
Shelby County,TXSHEL9URN,25,-3,136,0.16666666666666696,4.8
Sherman County,TXSHER1URN,20,-1,111,0.4666666666666668,3.2
Smith County,TXSMIT3URN,25,-8,114,0.4666666666666668,4.7
Somervell County,TXSOME5URN,14,2,138,0.3666666666666667,4.2
Starr County,TXSTAR7URN,11,4,40,0.5666666666666664,10
Stephens County,TXSTEP9URN,10,-9,126,0.2666666666666666,4.5
Sterling County,TXSTER1URN,19,-3,102,0.6666666666666665,3.5
Stonewall County,TXSTON3URN,12,0,77,0,1.9
Sutton County,TXSUTT5URN,10,-14,43,0.4666666666666659,6.1
Swisher County,TXSWIS7URN,13,-7,102,0.5333333333333332,4.6
Tarrant County,TXTARR9URN,24,-14,102,0.16666666666666652,4
Taylor County,TXTAYL1URN,18,0,126,0.23333333333333295,3.6
Terrell County,TXTERR3URN,8,-2,55,0.06666666666666643,3.2
Terry County,TXTERR5URN,17,7,92,0.5666666666666651,4.5
Throckmorton County,TXTHRO7URN,13,4,77,0.19999999999999973,4.1
Titus County,TXTITU9URN,23,-5,114,0.3333333333333339,3.9
Tom Green County,TXTOMG1URN,15,-15,123,0.16666666666666696,3.2
Travis County,TXTRAV3URN,31,0,126,0.10000000000000009,3.4
Trinity County,TXTRIN5URN,15,-11,129,0.2666666666666666,5.2
Tyler County,TXTYLE7URN,19,-10,139,0.36666666666666714,6.2
Upshur County,TXUPSH9URN,13,-5,121,0.20000000000000018,4.5
Upton County,TXUPTO1URN,12,-9,93,0.16666666666666696,1.6
Uvalde County,TXUVAL3URN,20,-7,106,0.30000000000000115,4.4
Val Verde County,TXVALV5URN,18,1,98,0.43333333333333357,5.8
Van Zandt County,TXVANZ7URN,21,-16,129,0.2333333333333334,4.2
Victoria County,TXVICT0URN,22,-18,121,0.33333333333333304,4.3
Walker County,TXWALK1URN,12,1,141,0.43333333333333357,4.5
Waller County,TXWALL3URN,18,-3,154,0.4333333333333327,5.4
Ward County,TXWARD5URN,26,-6,137,0.033333333333333215,3.2
Washington County,TXWASH7URN,15,-2,143,0.2999999999999998,4
Webb County,TXWEBB7URN,18,-2,112,0.766666666666667,4.7
Wharton County,TXWHAR1URN,27,-4,129,0.2666666666666666,4.6
Wheeler County,TXWHEE3URN,19,-10,80,0.1333333333333333,3.2
Wichita County,TXWICH5URN,17,-6,121,0.23333333333333295,3.9
Wilbarger County,TXWILB7URN,20,-7,114,0.1333333333333333,3.7
Willacy County,TXWILL9URN,14,1,92,0.5000000000000009,5.5
Williamson County,TXWILL5URN,29,-11,141,0.1333333333333333,3.6
Wilson County,TXWILS3URN,15,-2,154,0.23333333333333295,3.7
Winkler County,TXWINK5URN,31,0,171,0.10000000000000009,2.9
Wise County,TXWISE7URN,21,-4,121,0.23333333333333384,3.8
Wood County,TXWOOD9URN,21,-7,114,0.20000000000000018,4.8
Yoakum County,TXYOAK1URN,20,-14,104,0.39999999999999947,3.9
Young County,TXYOUN3URN,21,-13,121,0.1333333333333333,3.4
Zapata County,TXZAPA5URN,23,-1,137,0.03333333333333233,6.6
Zavala County,TXZAVA7URN,12,-1,90,0.5,6.5
Beaver County,UTBEAV1URN,15,0,92,0.5999999999999996,3.1
Box Elder County,UTBOXE3URN,17,0,92,0.49999999999999956,3.4
Cache County,UTCACH0URN,16,-6,92,0.6333333333333333,3.1
Carbon County,UTCARB7URN,6,-2,92,0.7333333333333321,4.6
Daggett County,UTDAGG9URN,11,1,123,0.5666666666666664,2.7
Davis County,UTDAVI0URN,37,-16,92,0.5333333333333328,3.3
Duchesne County,UTDUCH3URN,19,6,112,0.5333333333333332,3.8
Emery County,UTEMER5URN,16,8,112,1.0000000000000009,4.6
Garfield County,UTGARF7URN,18,2,90,0.8666666666666663,4.7
Grand County,UTGRAN9URN,18,-3,100,0.23333333333333384,2.9
Iron County,UTIRON1URN,10,-1,77,0.7666666666666666,3.2
Juab County,UTJUAB3URN,13,1,92,0.5,3.3
Kane County,UTKANE5URN,10,0,92,0.06666666666666687,3.2
Millard County,UTMILL7URN,15,0,92,0.7666666666666662,3.5
Morgan County,UTMORG9URN,17,-4,98,0.8666666666666667,3.2
Piute County,UTPIUT1URN,12,5,123,0.666666666666667,4.9
Rich County,UTRICH3URN,14,4,92,0.29999999999999893,2.6
Salt Lake County,UTSALT5URN,30,-3,112,0.5000000000000009,3.6
San Juan County,UTSANJ7URN,11,5,123,0.6000000000000019,4.4
Sanpete County,UTSANP9URN,13,5,92,0.766666666666667,3.7
Sevier County,UTSEVI1URN,13,5,107,0.6999999999999993,4
Summit County,UTSUMM3URN,12,-6,112,1.0333333333333332,2.9
Tooele County,UTTOOE5URN,22,-9,126,0.7666666666666666,3.8
Uintah County,UTUINT7URN,24,4,121,0.733333333333333,3.7
Utah County,UTUTAH9URN,15,2,77,0.6000000000000001,3.6
Wasatch County,UTWASA1URN,19,-3,62,0.6333333333333329,2.9
Washington County,UTWASH3URN,14,1,92,0.5333333333333332,3.6
Wayne County,UTWAYN5URN,14,8,83,0.7333333333333334,4.1
Weber County,UTWEBE7URN,17,5,92,0.49999999999999956,3.5
Addison County,VTADDI1URN,15,5,91,0.23333333333333273,2.4
Bennington County,VTBENN3URN,17,3,107,0,2.8
Caledonia County,VTCALE5URN,13,2,107,0.06666666666666643,2.4
Chittenden County,VTCHIT0URN,31,-19,102,0.19999999999999996,2.4
Essex County,VTESSE9URN,14,-1,110,0,2.8
Franklin County,VTFRAN1URN,14,1,102,0.0999999999999992,2.5
Grand Isle County,VTGRAN3URN,13,5,67,0.4666666666666681,2.6
Lamoille County,VTLAMO5URN,14,5,107,0.2999999999999994,2.5
Orange County,VTORAN7URN,13,2,107,0.3333333333333337,2.5
Orleans County,VTORLE9URN,13,4,80,0.13333333333333286,2.9
Rutland County,VTRUTL0URN,17,-3,77,0.03333333333333277,2.7
Washington County,VTWASH0URN,13,2,80,0.2333333333333334,2.5
Windham County,VTWIND5URN,15,-9,144,0.06666666666666599,2.6
Windsor County,VTWIND0URN,27,-14,112,0.13333333333333286,2.2
Accomack County,VAACCO1URN,14,3,80,0.8666666666666663,4.3
Albemarle County,VAALBE7URN,31,-28,106,1.0666666666666673,3.5
Alexandria city,VAALEX5URN,33,-10,82,1.166666666666667,3.7
Alleghany County,VAALLE5URN,11,2,107,0.5333333333333337,4.2
Amelia County,VAAMEL7URN,17,-7,111,0.6999999999999997,3.5
Amherst County,VAAMHE9URN,17,-14,102,0.9666666666666663,3.8
Appomattox County,VAAPPO1URN,12,4,77,0.4666666666666677,3.4
Arlington County,VAARLI0URN,40,-27,92,1.1999999999999997,3.5
Augusta County,VAAUGU0URN,31,-9,62,0.733333333333333,3
Bath County,VABATH7URN,14,3,107,0.43333333333333357,2.5
Bedford County,VABEDF9URN,28,-14,92,0.733333333333333,3.6
Bland County,VABLAN1URN,12,0,92,1.1666666666666665,3.9
Botetourt County,VABOTE3URN,31,-19,92,0.7999999999999994,3.1
Bristol city,VABRIS0URN,14,-3,133,0.8000000000000003,4.2
Brunswick County,VABRUN5URN,17,4,77,1.6333333333333324,5.9
Buchanan County,VABUCH7URN,14,4,117,2.0999999999999996,6.3
Buckingham County,VABUCK9URN,16,-2,121,0.6666666666666665,3.7
Buena Vista city,VABUEN0URN,19,-1,77,0.9666666666666677,3.7
Campbell County,VACAMP0URN,18,-8,102,0.9666666666666668,3.8
Caroline County,VACARO3URN,25,9,77,0.7000000000000006,3.7
Carroll County,VACARR5URN,13,-2,132,1.0333333333333354,4.2
Charles City County,VACHAR6URN,11,2,77,0.46666666666666634,3.6
Charlotte County,VACHAR7URN,18,2,77,1.3333333333333335,4.7
Charlottesville city,VACHAR0URN,17,2,111,0.8333333333333326,3.1
Chesapeake city,VACHES7URN,21,3,62,0.9333333333333336,3.7
Chesterfield County,VACHES5URN,44,-13,121,0.833333333333333,3.5
Clarke County,VACLAR3URN,22,-8,62,0.8666666666666663,3.3
Colonial Heights city,VACOLO0URN,25,-2,62,0.7333333333333334,3.8
Covington city,VACOVI0URN,16,3,121,1.0666666666666664,4.8
Craig County,VACRAI5URN,16,-7,102,0.6666666666666661,3.7
Culpeper County,VACULP7URN,19,-1,77,0.833333333333333,3.3
Cumberland County,VACUMB9URN,19,0,101,0.5999999999999988,3.3
Danville city,VADANV0URN,14,1,92,1.700000000000001,6.9
Dickenson County,VADICK1URN,13,9,107,1.033333333333334,5.1
Dinwiddie County,VADINW3URN,16,-2,77,0.7666666666666657,3.7
Emporia city,VAEMPO5URN,15,1,62,1.766666666666664,8.1
Essex County,VAESSE7URN,14,2,92,0.8999999999999999,4.5
Fairfax city,VAFAIR0URN,33,-10,90,1.0333333333333337,3.4
Fairfax County,VAFAIR5URN,56,-30,112,1.1333333333333337,3.6
Falls Church city,VAFALL0URN,25,-6,62,1.7000000000000002,4.4
Fauquier County,VAFAUQ1URN,27,-8,62,0.7999999999999998,3
Floyd County,VAFLOY3URN,17,-7,129,0.8999999999999999,3.1
Fluvanna County,VAFLUV5URN,21,-10,100,0.899999999999999,3.3
Franklin city,VAFRAN0URN,15,6,62,1.4999999999999996,5.5
Franklin County,VAFRAN7URN,20,3,77,0.9666666666666677,3.8
Frederick County,VAFRED9URN,21,5,62,0.8333333333333335,3.3
Fredericksburg city,VAFRED0URN,19,3,62,1.1333333333333324,4.1
Galax city,VAGALA0URN,14,-5,102,0.7999999999999998,3.8
Giles County,VAGILE1URN,10,2,107,1.399999999999999,4.2
Gloucester County,VAGLOU3URN,19,-4,62,0.7333333333333321,3.1
Goochland County,VAGOOC5URN,31,-5,62,0.6999999999999997,3.2
Grayson County,VAGRAY7URN,11,1,107,1,3.6
Greene County,VAGREE9URN,24,-11,100,0.666666666666667,3
Greensville County,VAGREE1URN,13,5,77,2.0000000000000018,7.1
Halifax County,VAHALI3URN,17,-8,102,1.4666666666666677,5.8
Hampton city,VAHAMP0URN,22,-3,62,1.1000000000000005,4.8
Hanover County,VAHANO6URN,40,-15,121,0.8333333333333339,3.2
Harrisonburg city,VAHARR0URN,16,-2,123,1.4,4.6
Henrico County,VAHENR0URN,67,-20,62,0.7999999999999989,3.7
Henry County,VAHENR5URN,12,-1,77,1.3666666666666676,5.3
Highland County,VAHIGH1URN,15,6,123,0.3999999999999999,2.5
Hopewell city,VAHOPE0URN,16,2,62,0.9666666666666677,5
Isle of Wight County,VAISLE3URN,25,-9,100,1.1333333333333342,3.8
James City County,VAJAME5URN,18,-3,111,1.066666666666666,3.8
King and Queen County,VAKING7URN,22,1,62,0.5000000000000004,3.2
King George County,VAKING9URN,16,-2,62,0.8000000000000003,3.3
King William County,VAKING1URN,24,-4,62,0.5999999999999992,3.1
Lancaster County,VALANC3URN,15,3,107,1.0999999999999992,4.3
Lee County,VALEEC5URN,12,-2,55,1.166666666666667,4.8
Lexington city,VALEXI8URN,8,-2,68,2.5000000000000013,6.5
Loudoun County,VALOUD5URN,56,-30,144,1.0000000000000004,3.5
Louisa County,VALOUI9URN,17,-1,77,0.9666666666666668,3.8
Lunenburg County,VALUNE1URN,15,0,62,1.3000000000000012,4.9
Lynchburg city,VALYNC5URN,9,-4,62,1.3666666666666667,5
Madison County,VAMADI3URN,19,-4,62,0.833333333333333,3.1
Manassas city,VAMANA3URN,21,-3,77,0.8666666666666663,3.3
Manassas Park city,VAMANA5URN,21,-6,100,0.8666666666666663,3.2
Martinsville city,VAMART0URN,12,-1,77,1.299999999999999,5.8
Mathews County,VAMATH5URN,15,-1,77,0.9666666666666672,3.9
Mecklenburg County,VAMECK7URN,17,5,62,0.9666666666666659,4.2
Middlesex County,VAMIDD9URN,14,0,92,0.5999999999999996,3.2
Montgomery County,VAMONT0URN,19,-7,102,1.4333333333333331,4.4
Nelson County,VANELS5URN,20,3,77,0.8000000000000007,3.4
New Kent County,VANEWK7URN,33,-1,92,0.7666666666666666,3.2
Newport News city,VANEWP5URN,24,2,77,1.1333333333333333,4.6
Norfolk city,VANORF5URN,20,-3,62,0.9999999999999996,4.4
Northampton County,VANORT1URN,15,2,107,0.6333333333333337,3.9
Northumberland County,VANORT3URN,14,3,107,1.4333333333333322,5.2
Norton city,VANORT0URN,15,3,92,0.7333333333333316,3.8
Nottoway County,VANOTT5URN,17,-7,62,0.9666666666666672,4.5
Orange County,VAORAN7URN,25,-13,90,0.899999999999999,3.7
Page County,VAPAGE9URN,16,9,123,1.0333333333333337,4.1
Patrick County,VAPATR1URN,21,1,77,0.9333333333333331,4.1
Petersburg city,VAPETE0URN,12,0,77,0.7666666666666657,5.5
